200 147.703
200 151.301
200 195.862
200 160.408
200 151.015
200 152.212
200 152.811
200 142.214
429 146.944
429 138.338
429 146.883
429 142.819
429 147.141
429 129.533
429 141.681
429 143.481
429 143.714
429 126.306
429 133.387
429 129.574
429 128.651
429 129.418
429 159.115
429 134.553
429 151.488
429 129.860
429 142.847
429 121.104
429 129.533
429 129.308
429 135.104
429 133.197
429 131.906
429 129.430
429 440.394
429 159.988
429 145.437
429 123.803
429 145.361
429 133.761
