200 149.329
200 140.474
200 142.286
200 143.649
200 151.784
200 145.008
429 138.388
429 127.635
429 153.231
429 225.402
429 147.558
429 125.604
429 160.880
429 111.540
429 123.383
429 143.351
429 136.853
429 129.396
429 138.507
429 159.187
429 129.102
429 137.997
429 131.661
429 125.778
429 153.181
429 168.171
429 126.317
429 146.452
429 129.451
429 149.098
